Loan Id,Event Type,Timestamp
160670,Email Sent,6/12/2025
160678,Email Sent,3/25/2025
160683,Email Sent,3/19/2025
160689,Email Sent,7/24/2025
160701,Email Delivered,11/10/2024
160701,SMS Delivered,12/6/2024
160701,Email Sent,1/25/2025
160701,Email Sent,3/18/2025
160701,Email Sent,4/17/2025
160701,Email Sent,5/28/2025
160701,SMS Sent,5/28/2025
160701,Email Delivered,5/30/2025
160701,Email Sent,7/11/2025
160701,Email Delivered,7/28/2025
160715,Email Sent,10/23/2024
160715,Email Sent,2/19/2025
160729,Email Sent,11/23/2024
160729,Email Delivered,5/26/2025
160758,Email Delivered,2/16/2025
160758,Email Sent,4/20/2025
160758,Email Sent,4/24/2025
160758,Email Sent,7/18/2025
160767,Email Sent,10/29/2024
160767,Email Sent,6/16/2025
160793,Email Sent,2/3/2025
160793,Email Delivered,2/27/2025
160793,Email Sent,5/7/2025
160793,Email Delivered,6/7/2025
160849,Email Sent,1/30/2025
160849,Email Sent,7/17/2025
160874,Email Sent,12/3/2024
160885,Email Sent,10/18/2024
160885,Email Sent,1/6/2025
160894,Email Sent,12/20/2024
160894,Email Sent,5/22/2025
160896,SMS Delivered,10/30/2024
160896,Email Sent,12/13/2024
160896,SMS Sent,12/19/2024
160896,Email Sent,12/21/2024
160896,SMS Sent,1/4/2025
160896,SMS Delivered,1/20/2025
160896,Email Delivered,2/25/2025
160896,SMS Sent,3/21/2025
160896,SMS Delivered,3/31/2025
160896,Email Delivered,4/20/2025
160896,Email Delivered,5/11/2025
160896,SMS Delivered,5/19/2025
160896,Email Delivered,5/20/2025
160896,Email Sent,6/6/2025
160896,Email Sent,6/28/2025
160896,Email Read,7/9/2025
160896,Email Delivered,7/22/2025
160896,Email Sent,7/23/2025
160896,SMS Sent,7/7/2025
160896,Email Sent,7/15/2025
160896,SMS Delivered,7/24/2025
160898,Email Sent,2/4/2025
160898,Email Sent,5/7/2025
160902,Email Read,4/12/2025
160902,Email Read,4/17/2025
160902,Email Sent,5/3/2025
160902,Email Delivered,5/6/2025
160902,Email Sent,6/18/2025
160902,Email Delivered,6/29/2025
160902,Email Sent,6/30/2025
160902,Email Delivered,7/3/2025
160902,Email Read,7/18/2025
160902,Email Delivered,7/27/2025
160902,Email Sent,7/31/2025
160923,Email Sent,3/14/2025
160923,Email Sent,6/26/2025
160934,Email Delivered,10/17/2024
160934,Email Sent,5/13/2025
160934,Email Sent,5/21/2025
160934,Email Delivered,5/28/2025
160939,Email Sent,7/10/2025
160943,Email Delivered,10/26/2024
160943,Email Read,1/10/2025
160943,Email Sent,7/29/2025
160956,SMS Sent,10/26/2024
160956,SMS Sent,11/8/2024
160956,SMS Sent,12/6/2024
160956,SMS Delivered,12/15/2024
160956,SMS Delivered,2/21/2025
160956,SMS Sent,4/8/2025
160956,SMS Sent,4/11/2025
160956,SMS Delivered,7/11/2025
160956,SMS Delivered,7/1/2025
160956,SMS Sent,7/4/2025
160956,SMS Delivered,7/10/2025
160956,SMS Delivered,7/31/2025
160997,Email Sent,10/16/2024
160997,Email Sent,11/3/2024
160997,Email Delivered,11/16/2024
160997,Email Sent,12/29/2024
160997,Email Delivered,1/15/2025
160997,Email Sent,2/22/2025
160997,Email Sent,5/13/2025
160997,Email Sent,5/23/2025
160997,Email Delivered,5/31/2025
160997,Email Delivered,6/10/2025
160997,Email Sent,7/16/2025
160997,Email Delivered,7/29/2025
161000,SMS Sent,12/28/2024
161000,SMS Sent,12/28/2024
161000,SMS Delivered,1/19/2025
161000,SMS Sent,3/7/2025
161000,SMS Sent,3/27/2025
161000,SMS Sent,4/9/2025
161000,SMS Delivered,5/1/2025
161000,SMS Sent,5/7/2025
161000,SMS Delivered,7/14/2025
161012,SMS Sent,11/12/2024
161012,SMS Sent,12/8/2024
161012,SMS Sent,12/29/2024
161012,SMS Sent,1/22/2025
161012,SMS Sent,7/24/2025
161012,SMS Sent,7/24/2025
161031,Email Sent,5/24/2025
161031,Email Sent,7/28/2025
161075,Email Sent,6/29/2025
161075,Email Sent,7/24/2025
161088,SMS Delivered,11/27/2024
161088,SMS Sent,12/13/2024
161088,SMS Sent,12/29/2024
161088,SMS Delivered,1/17/2025
161088,SMS Delivered,1/24/2025
161088,SMS Delivered,2/16/2025
161088,SMS Delivered,4/10/2025
161088,SMS Sent,4/24/2025
161094,Email Sent,12/20/2024
161094,Email Sent,3/22/2025
161138,Email Sent,7/5/2025
161150,Email Sent,1/29/2025
161214,Email Sent,5/30/2025
161252,SMS Delivered,5/22/2025
161310,Email Sent,10/29/2024
161310,Email Sent,1/24/2025
161310,Email Sent,3/15/2025
161316,SMS Sent,7/22/2025
161316,SMS Sent,7/29/2025
161323,Email Sent,12/23/2024
161325,Email Sent,1/1/2025
161342,Email Sent,2/18/2025
161362,Email Sent,6/12/2025
161399,Email Read,1/1/2025
161399,Email Delivered,3/7/2025
161399,Email Read,3/21/2025
161399,Email Sent,3/31/2025
161401,Email Sent,12/15/2024
161401,Email Sent,1/8/2025
161401,Email Sent,1/25/2025
161401,Email Sent,3/14/2025
161401,Email Sent,3/21/2025
161401,Email Sent,5/17/2025
161401,Email Sent,5/19/2025
161410,Email Sent,5/25/2025
161410,Email Sent,7/17/2025
161410,Email Delivered,7/2/2025
161415,Email Sent,5/16/2025
161425,Email Read,4/30/2025
161425,Email Sent,7/21/2025
161431,Email Sent,12/12/2024
161433,Email Sent,7/23/2025
161447,Email Delivered,10/15/2024
161447,Email Sent,12/9/2024
161447,Email Read,3/13/2025
161450,Email Sent,11/28/2024
161450,Email Delivered,1/24/2025
161450,Email Sent,7/12/2025
161470,Email Delivered,10/24/2024
161470,Email Sent,11/18/2024
161470,Email Sent,11/25/2024
161470,Email Delivered,12/19/2024
161470,Email Delivered,2/19/2025
161470,Email Sent,4/10/2025
161470,Email Sent,4/11/2025
161470,Email Sent,4/24/2025
161470,Email Delivered,5/8/2025
161485,Email Delivered,1/9/2025
161485,Email Sent,3/1/2025
161485,Email Delivered,4/10/2025
161485,Email Delivered,4/13/2025
161485,Email Read,4/16/2025
161485,Email Sent,4/17/2025
161485,Email Sent,6/6/2025
161485,Email Sent,6/6/2025
161485,Email Delivered,7/12/2025
161503,Email Sent,10/26/2024
161503,Email Sent,10/28/2024
161512,SMS Sent,10/19/2024
161512,SMS Sent,10/30/2024
161512,SMS Sent,11/5/2024
161512,SMS Delivered,12/5/2024
161512,SMS Sent,12/30/2024
161512,SMS Sent,12/31/2024
161512,SMS Delivered,2/17/2025
161512,SMS Delivered,4/2/2025
161512,SMS Delivered,4/6/2025
161512,SMS Delivered,4/20/2025
161512,SMS Sent,5/18/2025
161512,SMS Delivered,6/10/2025
161512,SMS Delivered,6/18/2025
161538,Email Sent,10/23/2024
161538,Email Sent,12/15/2024
161538,Email Delivered,4/6/2025
161538,Email Sent,5/17/2025
161578,Email Sent,10/19/2024
161578,Email Sent,12/13/2024
161578,Email Delivered,1/24/2025
161585,Email Sent,10/22/2024
161585,Email Read,1/18/2025
161585,Email Sent,1/30/2025
161585,Email Delivered,2/22/2025
161585,Email Delivered,3/31/2025
161585,Email Delivered,4/26/2025
161585,Email Delivered,5/19/2025
161585,Email Sent,6/3/2025
161585,Email Sent,7/5/2025
161590,Email Delivered,2/5/2025
161590,Email Sent,5/27/2025
161590,Email Sent,5/28/2025
161590,Email Sent,6/8/2025
161601,Email Sent,2/22/2025
161634,Email Sent,12/28/2024
161634,Email Read,4/2/2025
161634,Email Delivered,4/9/2025
161634,Email Delivered,4/28/2025
161634,Email Read,5/17/2025
161634,Email Sent,5/22/2025
161634,Email Sent,7/27/2025
161649,Email Sent,5/9/2025
161702,Email Delivered,3/3/2025
161739,Email Sent,11/17/2024
161748,SMS Sent,12/6/2024
161748,SMS Sent,12/17/2024
161748,SMS Sent,2/23/2025
161748,SMS Delivered,4/28/2025
161748,SMS Delivered,5/9/2025
161748,SMS Sent,5/9/2025
161748,SMS Delivered,5/14/2025
161748,SMS Delivered,5/18/2025
161748,SMS Sent,5/24/2025
161748,SMS Sent,6/4/2025
161748,SMS Delivered,7/1/2025
161748,SMS Delivered,7/6/2025
161748,SMS Delivered,7/17/2025
161748,SMS Sent,7/21/2025
161762,Email Sent,1/18/2025
161762,Email Delivered,4/21/2025
161762,Email Sent,7/6/2025
161774,Email Sent,6/22/2025
161789,Email Sent,6/10/2025
161812,Email Delivered,11/29/2024
161812,Email Sent,5/25/2025
161812,Email Delivered,5/31/2025
161812,Email Sent,7/11/2025
161837,Email Sent,1/27/2025
161837,Email Delivered,6/10/2025
161837,Email Delivered,6/28/2025
161907,Email Sent,6/20/2025
161909,Email Read,10/21/2024
161909,Email Sent,11/5/2024
161909,Email Delivered,12/17/2024
161909,Email Read,12/19/2024
161909,Email Delivered,12/21/2024
161909,Email Sent,4/2/2025
161909,Email Read,4/25/2025
161909,Email Delivered,5/4/2025
161909,Email Delivered,7/1/2025
161909,Email Sent,7/9/2025
161916,Email Delivered,10/23/2024
161916,Email Sent,10/26/2024
161916,Email Sent,11/5/2024
161916,Email Sent,11/24/2024
161916,SMS Sent,11/27/2024
161916,SMS Delivered,12/5/2024
161916,Email Sent,12/8/2024
161916,SMS Sent,12/21/2024
161916,Email Delivered,12/27/2024
161916,SMS Sent,2/14/2025
161916,SMS Delivered,3/19/2025
161916,Email Delivered,3/27/2025
161916,SMS Sent,4/13/2025
161916,SMS Delivered,4/15/2025
161916,SMS Sent,4/30/2025
161916,SMS Sent,5/7/2025
161916,Email Delivered,5/12/2025
161916,Email Sent,5/29/2025
161916,SMS Delivered,7/18/2025
161916,Email Delivered,7/20/2025
161916,Email Sent,7/24/2025
161916,SMS Delivered,7/25/2025
161916,Email Delivered,7/7/2025
161926,Email Sent,3/31/2025
161938,Email Sent,3/2/2025
161938,Email Sent,5/12/2025
161956,Email Delivered,11/27/2024
161956,Email Sent,2/14/2025
161980,Email Sent,10/15/2024
161980,Email Delivered,11/11/2024
161980,Email Sent,12/21/2024
161980,Email Delivered,2/2/2025
161980,Email Sent,5/15/2025
161980,Email Sent,5/28/2025
161980,Email Sent,7/6/2025
161980,Email Delivered,7/22/2025
161987,Email Sent,11/14/2024
161987,Email Sent,7/20/2025
161999,Email Sent,1/22/2025
161999,Email Sent,7/11/2025
162018,Email Delivered,10/15/2024
162018,Email Sent,10/18/2024
162018,Email Read,11/10/2024
162018,Email Delivered,2/7/2025
162018,Email Sent,6/5/2025
162018,Email Delivered,6/14/2025
162018,Email Sent,6/22/2025
162018,Email Sent,6/24/2025
162018,Email Delivered,7/3/2025
162018,Email Sent,7/22/2025
162027,Email Sent,1/30/2025
162046,Email Sent,11/7/2024
162046,Email Delivered,11/14/2024
162046,Email Delivered,12/22/2024
162046,Email Read,1/23/2025
162046,Email Delivered,5/12/2025
162046,Email Read,5/16/2025
162046,Email Sent,5/22/2025
162046,Email Delivered,6/5/2025
162046,Email Read,6/21/2025
162046,Email Sent,7/6/2025
162046,Email Sent,7/20/2025
162046,Email Delivered,7/26/2025
162065,Email Sent,10/24/2024
162065,Email Read,11/6/2024
162065,Email Sent,11/6/2024
162065,Email Delivered,12/8/2024
162065,Email Read,12/26/2024
162065,Email Delivered,7/26/2025
162066,Email Sent,11/1/2024
162069,Email Sent,2/6/2025
162084,Email Read,11/23/2024
162084,Email Read,12/29/2024
162084,Email Delivered,2/15/2025
162084,Email Sent,2/16/2025
162084,Email Read,3/15/2025
162084,Email Delivered,3/17/2025
162084,Email Sent,5/21/2025
162084,Email Delivered,6/21/2025
162084,Email Delivered,7/9/2025
162084,Email Delivered,7/9/2025
162084,Email Sent,7/12/2025
162084,Email Sent,7/17/2025
162094,Email Sent,7/9/2025
162113,Email Read,5/4/2025
162113,Email Sent,6/4/2025
162150,Email Sent,1/17/2025
162150,Email Sent,7/20/2025
162168,SMS Delivered,12/14/2024
162168,SMS Delivered,3/7/2025
162168,SMS Sent,3/8/2025
162168,SMS Sent,5/18/2025
162168,SMS Sent,6/11/2025
162168,SMS Delivered,7/11/2025
162177,Email Sent,6/21/2025
162205,Email Sent,10/22/2024
162205,Email Delivered,11/5/2024
162205,Email Delivered,11/18/2024
162205,Email Delivered,2/4/2025
162205,Email Sent,2/24/2025
162205,Email Sent,5/18/2025
162213,Email Sent,4/2/2025
162225,Email Delivered,7/1/2025
162225,Email Sent,7/4/2025
162262,Email Sent,2/3/2025
162262,Email Sent,7/22/2025
162279,Email Sent,1/22/2025
162279,Email Read,1/24/2025
162279,Email Delivered,4/17/2025
162279,Email Sent,6/16/2025
162318,Email Sent,5/30/2025
162318,Email Sent,7/5/2025
162332,SMS Delivered,6/14/2025
162332,SMS Sent,7/10/2025
162347,Email Delivered,10/15/2024
162347,Email Sent,4/20/2025
162355,Email Sent,2/17/2025
162359,Email Sent,7/26/2025
162448,SMS Delivered,4/23/2025
162448,SMS Delivered,5/10/2025
162448,SMS Sent,7/18/2025
162475,Email Sent,1/5/2025
162475,Email Sent,2/7/2025
162485,Email Sent,5/22/2025
162485,Email Sent,7/1/2025
162507,Email Sent,6/8/2025
162540,Email Delivered,12/17/2024
162540,Email Sent,1/3/2025
162540,SMS Sent,1/29/2025
162540,Email Delivered,2/2/2025
162540,Email Delivered,2/9/2025
162540,SMS Sent,3/6/2025
162540,Email Sent,3/6/2025
162540,SMS Sent,3/20/2025
162540,SMS Sent,4/4/2025
162540,Email Sent,6/1/2025
162540,Email Sent,6/10/2025
162540,Email Delivered,7/25/2025
162544,SMS Sent,1/29/2025
162544,SMS Delivered,2/2/2025
162544,SMS Delivered,3/14/2025
162544,SMS Delivered,3/15/2025
162544,SMS Delivered,4/8/2025
162544,SMS Sent,4/10/2025
162544,SMS Sent,4/14/2025
162544,SMS Sent,4/25/2025
162544,SMS Sent,6/2/2025
162544,SMS Delivered,6/24/2025
162544,SMS Sent,7/13/2025
162544,SMS Delivered,7/1/2025
162566,Email Sent,2/27/2025
162566,Email Sent,5/23/2025
162586,Email Sent,1/27/2025
162586,Email Sent,6/14/2025
162607,Email Sent,2/18/2025
162687,Email Sent,7/30/2025
162731,Email Delivered,11/2/2024
162731,SMS Sent,1/2/2025
162731,SMS Delivered,5/1/2025
162731,SMS Sent,7/8/2025
162731,SMS Delivered,7/12/2025
162742,Email Sent,12/27/2024
162742,Email Sent,3/1/2025
162742,Email Sent,7/12/2025
162749,Email Sent,7/19/2025
162749,Email Sent,7/27/2025
162820,SMS Delivered,1/26/2025
162820,SMS Sent,2/1/2025
162820,SMS Delivered,4/29/2025
162820,SMS Sent,5/13/2025
162820,Email Sent,7/16/2025
162829,Email Sent,6/18/2025
162829,Email Sent,7/10/2025
162829,Email Sent,7/21/2025
162836,SMS Sent,11/4/2024
162836,SMS Delivered,11/7/2024
162836,SMS Sent,11/30/2024
162836,SMS Sent,12/10/2024
162836,SMS Sent,12/11/2024
162836,SMS Delivered,1/11/2025
162836,SMS Delivered,1/12/2025
162836,SMS Delivered,1/29/2025
162836,SMS Delivered,2/5/2025
162836,SMS Sent,6/6/2025
162836,SMS Delivered,6/9/2025
162836,SMS Sent,7/11/2025
162860,SMS Delivered,12/8/2024
162860,SMS Sent,12/13/2024
162860,SMS Delivered,12/26/2024
162860,SMS Sent,1/6/2025
162860,SMS Sent,2/12/2025
162860,SMS Sent,3/2/2025
162860,SMS Delivered,3/31/2025
162860,SMS Delivered,4/26/2025
162860,SMS Delivered,4/29/2025
162860,SMS Sent,5/3/2025
162860,SMS Sent,6/12/2025
162860,SMS Sent,6/13/2025
162860,SMS Delivered,7/16/2025
162929,Email Delivered,11/18/2024
162929,Email Read,12/14/2024
162929,Email Delivered,1/16/2025
162929,Email Delivered,2/27/2025
162929,Email Delivered,3/17/2025
162929,Email Sent,3/20/2025
162929,Email Sent,4/27/2025
162929,Email Sent,6/3/2025
162929,Email Sent,7/4/2025
162929,Email Sent,7/31/2025
162942,Email Sent,1/9/2025
162942,Email Sent,7/8/2025
162977,Email Sent,1/14/2025
162979,Email Sent,5/14/2025
163026,Email Sent,6/25/2025
163026,Email Sent,7/16/2025
163039,Email Sent,1/30/2025
163039,Email Sent,4/11/2025
163049,Email Sent,10/31/2024
163049,Email Sent,3/20/2025
163063,Email Sent,7/1/2025
163177,Email Sent,4/28/2025
163182,Email Sent,10/15/2024
163182,Email Delivered,11/22/2024
163182,Email Read,1/11/2025
163182,Email Sent,4/10/2025
163182,Email Delivered,4/12/2025
163182,Email Read,4/27/2025
163182,Email Sent,7/31/2025
163186,Email Sent,11/18/2024
163186,Email Delivered,11/21/2024
163186,Email Sent,12/6/2024
163186,Email Delivered,12/24/2024
163186,Email Sent,12/25/2024
163186,Email Sent,2/20/2025
163186,Email Delivered,3/21/2025
163186,Email Sent,4/25/2025
163186,Email Sent,5/27/2025
163186,Email Sent,5/27/2025
163186,Email Delivered,6/7/2025
163186,Email Delivered,6/23/2025
163186,Email Delivered,7/3/2025
163189,Email Sent,12/10/2024
163190,Email Sent,11/12/2024
163190,Email Sent,4/6/2025
163197,Email Sent,11/3/2024
163197,Email Sent,12/29/2024
163215,Email Sent,2/16/2025
163233,Email Sent,1/22/2025
163234,Email Sent,4/7/2025
163253,Email Sent,2/3/2025
163253,Email Sent,6/24/2025
163275,Email Sent,4/21/2025
163299,Email Sent,10/26/2024
163299,Email Sent,11/6/2024
163312,SMS Sent,10/30/2024
163324,Email Sent,12/16/2024
163336,SMS Delivered,7/8/2025
163336,SMS Sent,7/25/2025
163382,Email Delivered,2/6/2025
163382,Email Read,5/17/2025
163389,SMS Sent,11/11/2024
163389,SMS Delivered,1/31/2025
163389,SMS Sent,5/3/2025
163389,SMS Sent,7/14/2025
163389,SMS Delivered,7/23/2025
163413,Email Sent,1/12/2025
163413,Email Sent,7/2/2025
163421,Email Sent,6/3/2025
163421,Email Sent,7/25/2025
163425,Email Sent,4/7/2025
163442,Email Sent,11/24/2024
163442,Email Sent,1/26/2025
163482,Email Sent,7/20/2025
163500,Email Sent,3/1/2025
163500,Email Sent,3/28/2025
163500,SMS Delivered,6/1/2025
163502,Email Sent,1/26/2025
163502,Email Sent,5/20/2025
163514,Email Sent,2/11/2025
163534,Email Sent,7/5/2025
163585,Email Sent,3/10/2025
163585,Email Sent,5/26/2025
163585,Email Sent,7/3/2025
163611,SMS Delivered,10/18/2024
163611,SMS Delivered,11/20/2024
163611,Email Delivered,11/25/2024
163611,SMS Sent,11/28/2024
163611,SMS Sent,12/15/2024
163611,SMS Sent,2/11/2025
163611,SMS Sent,4/19/2025
163611,SMS Sent,6/4/2025
163611,SMS Delivered,6/6/2025
163611,SMS Delivered,6/8/2025
163611,Email Sent,7/10/2025
163625,SMS Delivered,12/10/2024
163625,SMS Sent,3/13/2025
163625,SMS Sent,4/16/2025
163625,Email Sent,5/18/2025
163625,SMS Delivered,6/9/2025
163633,Email Sent,7/10/2025
163639,Email Delivered,2/17/2025
163639,Email Sent,7/30/2025
163645,SMS Delivered,11/12/2024
163645,SMS Delivered,11/23/2024
163645,SMS Sent,2/17/2025
163645,SMS Sent,3/13/2025
163645,SMS Sent,7/17/2025
163645,SMS Delivered,7/30/2025
163645,SMS Delivered,7/30/2025
163647,Email Delivered,10/20/2024
163647,Email Sent,11/1/2024
163647,SMS Sent,11/11/2024
163647,Email Sent,11/13/2024
163647,Email Delivered,2/18/2025
163647,Email Sent,4/10/2025
163647,Email Delivered,6/2/2025
163674,Email Sent,5/14/2025
163674,Email Sent,5/18/2025
163677,Email Sent,12/9/2024
163677,Email Sent,5/24/2025
163678,Email Read,1/22/2025
163678,Email Delivered,2/3/2025
163678,Email Sent,2/28/2025
163678,Email Sent,3/31/2025
163678,Email Delivered,5/4/2025
163678,Email Delivered,5/10/2025
163678,Email Sent,5/24/2025
163678,Email Delivered,6/3/2025
163678,Email Delivered,6/4/2025
163678,Email Sent,6/6/2025
163678,Email Sent,7/1/2025
163678,Email Delivered,7/28/2025
163678,Email Sent,7/11/2025
163679,Email Sent,7/23/2025
163708,SMS Sent,11/23/2024
163708,SMS Delivered,6/9/2025
163710,Email Sent,1/22/2025
163733,Email Sent,7/22/2025
163742,Email Sent,2/9/2025
163742,Email Sent,4/15/2025
163785,SMS Delivered,2/5/2025
163785,SMS Sent,7/4/2025
163785,SMS Sent,7/7/2025
163811,SMS Sent,12/6/2024
163811,SMS Delivered,1/1/2025
163811,SMS Sent,3/13/2025
163811,SMS Delivered,3/21/2025
163811,SMS Sent,6/23/2025
163811,Email Sent,6/25/2025
163811,Email Delivered,7/10/2025
163814,Email Read,10/23/2024
163814,Email Delivered,6/11/2025
163821,Email Delivered,12/24/2024
163821,Email Sent,5/22/2025
163821,Email Delivered,7/2/2025
163821,Email Sent,7/21/2025
163821,Email Sent,7/17/2025
163829,Email Sent,10/20/2024
163829,SMS Sent,12/10/2024
163829,Email Sent,12/14/2024
163829,Email Delivered,12/21/2024
163829,Email Delivered,12/31/2024
163829,SMS Sent,1/12/2025
163829,SMS Delivered,1/22/2025
163829,SMS Sent,1/31/2025
163829,SMS Delivered,2/11/2025
163829,SMS Delivered,2/17/2025
163829,SMS Sent,4/24/2025
163829,SMS Sent,5/22/2025
163829,SMS Delivered,6/1/2025
163829,Email Sent,6/6/2025
163829,SMS Sent,6/17/2025
163829,SMS Delivered,7/2/2025
163829,SMS Delivered,7/14/2025
163829,SMS Sent,7/21/2025
163829,SMS Sent,7/27/2025
163839,Email Delivered,1/27/2025
163839,Email Sent,4/6/2025
163841,SMS Sent,10/17/2024
163841,Email Sent,10/27/2024
163841,Email Read,11/9/2024
163841,SMS Sent,11/17/2024
163841,SMS Sent,12/2/2024
163841,SMS Delivered,1/10/2025
163841,SMS Sent,2/8/2025
163841,SMS Delivered,5/20/2025
163841,Email Delivered,7/8/2025
163841,SMS Delivered,7/10/2025
163841,SMS Sent,7/11/2025
163841,SMS Delivered,7/16/2025
163841,SMS Delivered,7/21/2025
163859,Email Sent,12/3/2024
163859,SMS Delivered,12/14/2024
163859,Email Delivered,3/4/2025
163859,SMS Sent,3/13/2025
163859,SMS Sent,4/5/2025
163859,SMS Sent,4/30/2025
163859,SMS Delivered,5/10/2025
163893,SMS Delivered,11/13/2024
163893,SMS Sent,12/7/2024
163893,SMS Delivered,12/16/2024
163893,SMS Sent,1/2/2025
163893,SMS Delivered,1/28/2025
163893,SMS Sent,2/4/2025
163893,SMS Sent,2/26/2025
163893,SMS Delivered,3/16/2025
163893,SMS Delivered,3/19/2025
163893,SMS Sent,4/18/2025
163893,SMS Sent,5/24/2025
163893,SMS Delivered,7/14/2025
163927,Email Sent,12/15/2024
163927,Email Delivered,12/28/2024
163927,Email Sent,12/29/2024
163927,Email Sent,1/25/2025
163927,Email Delivered,1/25/2025
163927,Email Sent,1/30/2025
163927,Email Sent,2/14/2025
163927,Email Delivered,2/15/2025
163927,Email Delivered,3/7/2025
163927,Email Sent,3/13/2025
163927,Email Sent,3/22/2025
163927,Email Delivered,6/23/2025
163927,Email Delivered,7/8/2025
163927,SMS Delivered,7/27/2025
163927,Email Delivered,7/31/2025
163927,SMS Sent,7/3/2025
163929,Email Sent,7/12/2025
163933,Email Delivered,11/7/2024
163933,Email Sent,12/13/2024
163933,Email Delivered,2/14/2025
163933,SMS Delivered,2/15/2025
163933,SMS Delivered,2/28/2025
163933,Email Sent,3/14/2025
163933,SMS Delivered,3/29/2025
163933,Email Delivered,4/8/2025
163933,Email Delivered,4/14/2025
163933,SMS Sent,4/15/2025
163933,SMS Delivered,6/7/2025
163933,Email Sent,6/11/2025
163933,SMS Sent,6/17/2025
163933,SMS Sent,6/17/2025
163933,Email Sent,7/4/2025
163933,Email Delivered,7/9/2025
163942,SMS Sent,10/21/2024
163942,SMS Sent,12/25/2024
163942,SMS Sent,2/8/2025
163942,SMS Delivered,3/16/2025
163942,SMS Delivered,4/3/2025
163942,SMS Sent,5/11/2025
163942,SMS Delivered,6/3/2025
163942,SMS Delivered,7/22/2025
163951,SMS Delivered,11/22/2024
163951,SMS Sent,12/24/2024
163951,Email Delivered,3/17/2025
163951,SMS Sent,3/25/2025
163951,Email Sent,3/26/2025
163951,SMS Delivered,4/17/2025
163951,SMS Delivered,4/24/2025
163951,SMS Sent,4/30/2025
163951,SMS Delivered,5/18/2025
163951,SMS Delivered,6/9/2025
163951,SMS Delivered,6/17/2025
163951,SMS Delivered,7/1/2025
163962,Email Sent,1/5/2025
163962,Email Sent,6/30/2025
163963,Email Sent,2/7/2025
163963,Email Delivered,2/26/2025
163963,SMS Delivered,3/3/2025
163963,Email Sent,4/6/2025
163963,Email Sent,4/19/2025
163963,SMS Delivered,6/18/2025
163963,SMS Sent,7/17/2025
163963,SMS Sent,7/24/2025
163963,SMS Sent,7/6/2025
163965,Email Sent,11/29/2024
163982,Email Delivered,11/5/2024
163982,Email Delivered,11/6/2024
163982,Email Sent,11/16/2024
163982,Email Delivered,12/7/2024
163982,Email Delivered,12/17/2024
163982,Email Read,1/5/2025
163982,Email Sent,1/13/2025
163982,Email Read,2/12/2025
163982,Email Delivered,2/19/2025
163982,Email Sent,3/11/2025
163982,Email Sent,3/14/2025
163982,Email Delivered,5/12/2025
163982,Email Sent,7/7/2025
163982,Email Read,7/30/2025
164000,Email Sent,12/6/2024
164015,Email Sent,1/29/2025
164015,Email Delivered,5/4/2025
164028,SMS Sent,1/1/2025
164028,SMS Sent,5/30/2025
164033,Email Delivered,1/5/2025
164033,Email Sent,2/19/2025
164044,SMS Delivered,11/4/2024
164044,SMS Sent,1/25/2025
164044,SMS Delivered,5/7/2025
164044,SMS Sent,6/7/2025
164046,Email Sent,2/2/2025
164046,Email Sent,4/25/2025
164047,Email Delivered,12/24/2024
164047,SMS Sent,2/21/2025
164047,SMS Sent,4/7/2025
164047,SMS Delivered,5/1/2025
164047,SMS Delivered,5/9/2025
164047,Email Sent,7/9/2025
164047,SMS Delivered,7/17/2025
164074,Email Sent,1/15/2025
164074,Email Sent,6/3/2025
164077,Email Delivered,2/6/2025
164077,Email Sent,2/18/2025
164077,Email Sent,7/9/2025
164089,SMS Sent,1/8/2025
164089,SMS Delivered,4/16/2025
164089,SMS Delivered,4/28/2025
164095,SMS Sent,1/27/2025
164095,SMS Delivered,3/2/2025
164095,SMS Delivered,5/5/2025
164095,SMS Sent,6/9/2025
164095,SMS Delivered,6/13/2025
164095,SMS Delivered,6/23/2025
164095,SMS Sent,7/7/2025
164095,SMS Sent,7/31/2025
164095,SMS Delivered,7/4/2025
164095,SMS Delivered,7/4/2025
164114,Email Delivered,11/10/2024
164114,Email Read,11/14/2024
164114,Email Sent,12/27/2024
164114,Email Delivered,3/30/2025
164114,Email Sent,4/11/2025
164129,Email Delivered,11/3/2024
164129,Email Sent,12/4/2024
164129,Email Delivered,12/31/2024
164129,Email Sent,12/31/2024
164129,Email Sent,3/7/2025
164135,SMS Delivered,11/18/2024
164135,Email Read,11/28/2024
164135,SMS Delivered,3/29/2025
164135,SMS Delivered,4/15/2025
164135,Email Sent,5/10/2025
164135,SMS Delivered,5/23/2025
164135,SMS Sent,7/2/2025
164135,SMS Delivered,7/12/2025
164135,SMS Sent,7/22/2025
164135,SMS Sent,7/17/2025
164151,Email Delivered,1/6/2025
164151,Email Sent,5/29/2025
164153,SMS Sent,2/12/2025
164153,Email Sent,2/16/2025
164153,SMS Delivered,3/27/2025
164153,SMS Delivered,5/10/2025
164153,SMS Sent,7/25/2025
164163,SMS Delivered,12/10/2024
164163,SMS Sent,5/11/2025
164163,Email Sent,6/24/2025
164171,SMS Sent,10/28/2024
164171,SMS Sent,11/18/2024
164171,SMS Delivered,11/22/2024
164171,SMS Delivered,11/24/2024
164171,Email Sent,12/7/2024
164171,Email Delivered,12/13/2024
164171,Email Sent,12/23/2024
164171,SMS Sent,1/21/2025
164171,SMS Delivered,1/31/2025
164171,SMS Delivered,2/15/2025
